cites,authors,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl,title_clean,doi_clean
1,"Gokul Chandrasekaran, Neelam Sanjeev Kumar, A. Chokkalingam, V Gowrishankar, Neeraj Priyadarshi, Baseem Khan",IoT enabled smart solar water heater system using real time ThingSpeak IoT platform,2023.0,Iet Renewable Power Generation,Inst Engineering Technology-Iet,,,582,8/22/24 16:58,Article,10.1049/rpg2.12760,1752-1416,,,,,,1,1.0,0,6,1.0,"This dissertation aims to reuse the cold water which will initially present inside the water heater and reduce its wastage by sending it back to the water tank. The water heater temperature could be customized based on the number of users either manually or in an automated way using Internet of Things (IoT) techniques. The system is designed and operated using open-source hardware and an IoT platform. The smart solar water heater with IoT capabilities continuously monitors the tank level, temperature, and pH level, and the data collected by the IoT node is uploaded/published to ThingSpeak. The IoT cloud analyses the sensor value and instructs the control unit of the smart solar system. The IoT enabled solar water heating system efficiency is high for smart homes and Industry 4.0. The main advantages of this model include handling multiple users, reducing the wastage of cold water, and purifying the water based on TDS level and this model aims to make it possible to control the proposed system from anywhere and at any time. The highest efficiency of the respective solar water heater could be well utilized.",,,iot enabled smart solar water heater system using real time thingspeak iot platform,10.1049/rpg2.12760
1,"Laia Pujol Priego, Jonathan Wareham",From Bits to Atoms: Open Source Hardware at CERN,2023.0,MIS Quarterly,MIS Quarterly,http://dx.doi.org/10.25300/misq/2022/16733,,110,8/22/24 15:14,journal-article,10.25300/misq/2022/16733,0276-7783,,47.0,2.0,639.0,668.0,1,1.0,1,2,1.0,"Although considered a relatively recent phenomenon of the past decade, open source hardware (OSH) is already influencing commercial hardware development. However, a common belief is that the greater economic cost and complexity of hybrid digital objects (i.e., digital objects with both hardware and software) precludes their development with open source methods traditionally used for software. We study a sophisticated OSH named White Rabbit initiated at CERN and developed through a vibrant and heterogenous open source community. Our findings show that the assumption that hardware and software require fundamentally distinctive development and production modes should be replaced with a more nuanced differentiation characterized by three main attributes describing an object’s composition: embodiment, modularity, and granularity. Taken together, these three attributes determine how a hybrid object is developed throughout its evolution in an open source community. Our research offers several contributions. First, we provide a more nuanced view of the consequences of the material embodiment of hardware. Once considered a simple deterrent to open source development, we describe how economic cost is subordinate to more influential aspects of an object’s physical layers: as the open source community modifies the object to accommodate the operating requirements of diverse physical instantiations, such modifications can be incorporated in the logical design covered by the open source license. Additionally, we show how embodiment, modularity, and granularity progress through the object’s evolution and how this maturation subsequently affects development modes. We trace the implications of our findings for hybrids and digital object conceptualizations in IS research, open source development and, more broadly, normative implications for OSH in scientific and commercial computing.",,,from bits to atoms: open source hardware at cern,10.25300/misq/2022/16733
1,SD Kotuła,Implementation of 3D printing in an open-source solution in an academic library,2023.0,The Journal of Academic Librarianship,Elsevier,https://www.sciencedirect.com/science/article/pii/S0099133323001076,https://scholar.google.com/scholar?cites=4136864253336525201&as_sdt=2005&sciodt=2007&hl=en,207,8/22/24 10:20,HTML,,,,,,,,1,1.0,1,1,1.0,"… This gave birth to open-source hardware (OSH), the goal of which was to design various … This article is based on the author's empirical experience while working with open-source …",https://www.sciencedirect.com/science/article/pii/S0099133323001076,https://scholar.google.com/scholar?q=related:kZki0B4YaTkJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,implementation of 3d printing in an open-source solution in an academic library,
1,"Oliver Keller, Stefan Appelhoff, Benjamin Paffhausen, Tobias Wenzel",Development and Sharing of Open Science Hardware: Lessons Learned from Wikimedia Fellowships,2023.0,Research Ideas and Outcomes,Pensoft Publishers,http://dx.doi.org/10.3897/rio.9.e95174,,952,8/22/24 15:14,journal-article,10.3897/rio.9.e95174,2367-7163,,9.0,,,,1,1.0,0,4,1.0,"The promise of open hardware as a branch of open science is a sustainable change of research instrumentation towards more openly documented and licensed designs. Methods, code, and data are already valued by journal editors and peer-reviews to judge if a study's result can be replicated with the information provided in a manuscript. The open hardware movement seeks to include laboratory tools and research instrumentation into the same category. Availability of and access to open hardware equipment are set to democratize professional lab work and field studies as well as enhance the transferability of methods to civic science settings. Here, we report four case studies from the first five years of the Wikimedia Program ""Free Knowledge"", an open science fellowship funded by Wikimedia Germany and partners. The project developers discuss and evaluate the impact related to key aspects typically attributed with open hardware: costs, availability, adaptability, community and educational value. The open hardware projects covered in this review span from natural sciences to life sciences to education.",https://riojournal.com/article/95174/download/pdf/,,development and sharing of open science hardware: lessons learned from wikimedia fellowships,10.3897/rio.9.e95174
1,Sebastian Dawid Kotula,Implementation of 3D printing in an open-source solution in an academic library,2023.0,Journal Of Academic Librarianship,Elsevier Science Inc,,,572,8/22/24 16:58,Article,10.1016/j.acalib.2023.102768,0099-1333,,49.0,5.0,,,1,1.0,1,1,1.0,"With the RepRap project (open-source 3D printer), the possibility of access to rapid prototyping became available for retail customers. From that moment, the market was created for the development of open-source technologies to support 3D printing at each stage of the process. Consequently, several software and devices for 3D printing have been created. This paper confirms the idea that 3DP can be implemented in academic libraries as an OS solution with the benefit of ensuring low costs while maintaining sufficient accuracy. In addition, it explains how to deploy these printers, either partially or fully, and the specific open-source software and hardware tools that are usually employed in these kinds of libraries. The article is based on the author's empirical experience while conducting classes with students in 3D printing and open-source technology and operating the 3DP laboratory at the Maria Curie-Sklodowska University in Lublin, Poland. Additional data were gleaned from 114 public and private university libraries in the USA offering 3D printing services.",,,implementation of 3d printing in an open-source solution in an academic library,10.1016/j.acalib.2023.102768
1,Gabriel Guerrer,RAVA: An Open Hardware True Random Number Generator Based on Avalanche Noise,2023.0,Ieee Access,Ieee-Inst Electrical Electronics Engineers Inc,,,568,8/22/24 16:58,Article,10.1109/ACCESS.2023.3327325,2169-3536,,11.0,,119568.0,119583.0,1,1.0,1,1,1.0,"Entropy is a crucial resource in the domains of cryptography, artificial intelligence, and science. This paper introduces RAVA, a true random number generator based on avalanche noise. RAVA is an open-source device designed to offer a transparent and customizable platform, making auditable and high-quality entropy accessible to a wider audience. The device employs a differential design, which involves comparing two similar noise sources to mitigate the impact of environmental factors. Furthermore, RAVA incorporates a dual entropy core architecture featuring two independent entropy channels that generate random bytes simultaneously. A stochastic model is theoretically derived and empirically confirmed, offering valuable insights into the entropy extraction mechanism and allowing the estimation of the minimum bias attainable. An implementation is presented as a discrete circuit with an ATmega32U4 microcontroller including a USB interface, achieving an unbiased throughput of 136.0 Kbit/s without the necessity of post-processing algorithms. The generated random bytes are evaluated for bias and serial correlation, their entropy is assessed using NIST SP 800-90B estimators, and the randomness quality is verified using the NIST 800-22R1a test suit. For comparison, the same tests are applied to a commercial device based on quantum optical phenomena, revealing similar distributions for both devices across the studied metrics.",,,rava: an open hardware true random number generator based on avalanche noise,10.1109/access.2023.3327325
1,"Samuel J. Carter, Nikolaos C. Tsagkopoulos, Garry Clawson, Charles Fox",OpenScout: Open Source Hardware Mobile Robot,2023.0,Journal of Open Hardware,"University of Western Ontario, Western Libraries",http://dx.doi.org/10.5334/joh.54,,7,8/22/24 15:14,journal-article,10.5334/joh.54,2514-1708,,7.0,1.0,,,1,1.0,0,4,1.0,"OpenScout is a low-cost open source hardware and software mobile robot that can be used for both indoor and outdoor tasks, transporting up to 15 kg of payload. It is designed to be easily and cheaply (350 USD) buildable and modifiable by non-specialists, and to function as a new standard physical platform for robotics research and real-world tasks, replacing current proprietary options. It uses four-wheel differential drive steering, and a hinged body which enables the wheels to drive over small obstacles without the need for suspension. Example applications include last mile and factory floor delivery, site survey and site monitoring.",https://ojs.lib.uwo.ca/index.php/openhardware/article/download/17866/13505,,openscout: open source hardware mobile robot,10.5334/joh.54
0,"Hendrik Send, Heike Hoelzner, Mehera Hassan",Community interaction in open business models: how IoT companies can handle community-generated innovation,2023.0,Design Science,Cambridge Univ Press,,,709,8/22/24 16:58,Article,10.1017/dsj.2023.3,2053-4701,,9.0,,,,0,0.0,0,3,1.0,"We investigate how four internet of things (IoT) companies perceive the large quantity of community-generated content as a significant source of innovation. We study the extent to which these companies are willing to align their internal organisation to cope with the external community dynamics and define beneficial modes of collaboration for all involved stakeholders. Four IoT companies adopting open-source hardware principles were selected as case studies. The data collection was based on 18 interviews highlighting both the perspectives of the companies and their corresponding communities and the opinions of key experts in the domain. In our findings, we illustrate the different manifestations of open business models and the companies' concrete approaches to working with external stakeholders. It is shown that companies with a business history more clearly claim sovereignty over their strategic decisions in a community-infused model, while, on the other hand, the community-based companies pursue a community-led strategy.",,,community interaction in open business models: how iot companies can handle community-generated innovation,10.1017/dsj.2023.3
0,"Elliott Wen, Gerald Weber, Suranga Nanayakkara",WasmAndroid: A Cross-Platform Runtime for Native Programming Languages on Android,2023.0,Acm Transactions On Embedded Computing Systems,Assoc Computing Machinery,,,715,8/22/24 16:58,Article,10.1145/3530286,1539-9087,,22.0,1.0,,,0,0.0,0,3,1.0,"Open source hardware such as RISC-V has been gaining substantial momentum. Recently, they have begun to embrace Google's Android operating system to leverage its software ecosystem. Despite the encouraging progress, a challenging issue arises: a majority of Android applications are written in native languages and need to be recompiled to target new hardware platforms. Unfortunately, this recompilation process is not scalable because of the explosion of new hardware platforms. To address this issue, we presentWasmAndroid, a high-performance cross-platform runtime for native Android applications. WithWasmAndroid, developers can compile their source code toWebAssembly, an efficient and portable bytecode format that can be executed everywhere without additional reconfiguration. Developers can also transpile existing application binaries to WebAssembly when source code is not available. WebAssembly's language model is very different from other common languages. This mismatch leads to many unique implementation challenges. In this article, we provide workable solutions and conduct a thorough system evaluation. We show thatWasmAndroid provides acceptable performance to execute native applications in a cross-platform manner.",,,wasmandroid: a cross-platform runtime for native programming languages on android,10.1145/3530286
0,,,2023.0,,Pensoft Publishers,http://dx.doi.org/10.3897/rio.9.e95174.r411953,,988,8/22/24 15:14,component,10.3897/rio.9.e95174.r411953,,,,,,,0,0.0,0,0,1.0,,,,,10.3897/rio.9.e95174.r411953
0,,,2023.0,,Pensoft Publishers,http://dx.doi.org/10.3897/rio.9.e95174.r389894,,946,8/22/24 15:14,component,10.3897/rio.9.e95174.r389894,,,,,,,0,0.0,0,0,1.0,,,,,10.3897/rio.9.e95174.r389894
0,,,2023.0,,Pensoft Publishers,http://dx.doi.org/10.3897/rio.9.e95174.r396953,,941,8/22/24 15:14,component,10.3897/rio.9.e95174.r396953,,,,,,,0,0.0,0,0,1.0,,,,,10.3897/rio.9.e95174.r396953
0,,,2023.0,,Publications Office of the European Union,http://dx.doi.org/10.3030/101119747,,781,8/22/24 15:14,grant,10.3030/101119747,,,,,,,0,0.0,0,0,1.0,,,,,10.3030/101119747
0,"Issei Makino, Nobuhiko Miki",Open-Source Hardware-Based Three-Dimensional Positioning Device for Indoor Measurement and Positioning,2023.0,Ieee Access,Ieee-Inst Electrical Electronics Engineers Inc,,,710,8/22/24 16:58,Article,10.1109/ACCESS.2023.3240192,2169-3536,,11.0,,11254.0,11267.0,0,0.0,0,2,1.0,"Indoor private (local) wireless networks are considered key enablers for the industrial Internet of Things (IIoT). To ensure that a private network satisfies its own requirements and guarantees coverage, it is important to accurately measure the radio performance at the accurate position to further optimize the network. Additionally, as carrier frequencies increase, cellular network-based positioning becomes increasingly important, as it enables more accurate positioning. For example, centimeter-level accuracy is expected in beyond 5G systems owing to the sub-THz band carrier frequency. To accurately compare and assess various cellular network-based positioning methods, positioning devices, which can move along the same trajectory more accurately than at the centimeter-level, are required. To this end, we implemented a three-dimensional (3D) positioning device developed from open-source hardware, which is generally used to implement computer numerical control (CNC) machines and 3D printers. The implemented 3D pointing device is cost-effective and portable and can be freely configurable and resized in one, two, and three dimensions owing to the use of open-source hardware. The received signal strength indicator (RSSI) employing the LoRa module can be obtained using the implemented device. Using a very low carrier frequency system, it is possible to accurately measure the RSSI variations due to multipath propagation. After demonstrating the reproducibility of the data, the effectiveness of the implemented device was confirmed by showing that the RSSI variation and fading correlation coefficient are close to the Rayleigh fading variation.",,,open-source hardware-based three-dimensional positioning device for indoor measurement and positioning,10.1109/access.2023.3240192
0,,,2023.0,,Publications Office of the European Union,http://dx.doi.org/10.3030/101070599,,27,8/22/24 15:14,grant,10.3030/101070599,,,,,,,0,0.0,0,0,1.0,,,,,10.3030/101070599
0,,,2023.0,,SPIE-Intl Soc Optical Eng,http://dx.doi.org/10.1117/12.2658438.6323729580112,,120,8/22/24 15:14,component,10.1117/12.2658438.6323729580112,,,,,,,0,0.0,0,0,1.0,,,,,10.1117/12.2658438.6323729580112
0,,,2023.0,,Publications Office of the European Union,http://dx.doi.org/10.3030/101112268,,49,8/22/24 15:14,grant,10.3030/101112268,,,,,,,0,0.0,0,0,1.0,,,,,10.3030/101112268
0,SW Popper,Selective Openness in the Additive Manufacturing Industry: An Exploratory Modeling Analysis,2023.0,"… : XXIX IJCIEOM, Lisbon, Portugal, June 28–30 …",books.google.com,https://books.google.com/books?hl=en&lr=&id=_HnqEAAAQBAJ&oi=fnd&pg=PA235&dq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&ots=_ucsUhs9HY&sig=5ykAhWdR6yPqIngsVg8KE5iDqiA,,214,8/22/24 10:20,,,,,,,,,0,0.0,0,1,1.0,"… Empirical evidence has shown that the feeling of … firms, it is unclear whether open-source hardware (OSH) will be … platforms, including the open-source hardware platform, contribute …",,https://scholar.google.com/scholar?q=related:ovFbyvqvEo0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,selective openness in the additive manufacturing industry: an exploratory modeling analysis,
0,"P Nascimento de Lima, R Teixeira, ...",Selective Openness in the Additive Manufacturing Industry: An Exploratory Modeling Analysis,2023.0,… Joint conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-47058-5_19,,229,8/22/24 10:20,,10.1007/978-3-031-47058-5_19,,,,,,,0,0.0,0,3,1.0,"… Empirical evidence has shown that the feeling of … firms, it is unclear whether open-source hardware (OSH) will be … platforms, including the open-source hardware platform, contribute …",,https://scholar.google.com/scholar?q=related:1_v4UXG5IYoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,selective openness in the additive manufacturing industry: an exploratory modeling analysis,10.1007/978-3-031-47058-5_19
0,"Nelson Cárdenas-Bolaño, Aura Polo, Carlos Robles-Algarín",Implementation of an Intelligent EMG Signal Classifier Using Open-Source Hardware,2023.0,Computers,MDPI AG,http://dx.doi.org/10.3390/computers12120263,,346,8/22/24 15:14,journal-article,10.3390/computers12120263,2073-431X,,12.0,12.0,263.0,263.0,0,0.0,0,3,1.0,"This paper presents the implementation of an intelligent real-time single-channel electromyography (EMG) signal classifier based on open-source hardware. The article shows the experimental design, analysis, and implementation of a solution to identify four muscle movements from the forearm (extension, pronation, supination, and flexion), for future applications in transradial active prostheses. An EMG signal acquisition instrument was developed, with a 20–450 Hz bandwidth and 2 kHz sampling rate. The signals were stored in a Database, as a multidimensional array, using a desktop application. Numerical and graphic analysis approaches for discriminative capacity were proposed for feature analysis and four feature sets were used to feed the classifier. Artificial Neural Networks (ANN) were implemented for time-domain EMG pattern recognition (PR). The system obtained a classification accuracy of 98.44% and response times per signal of 8.522 ms. Results suggest these methods allow us to understand, intuitively, the behavior of user information.",https://www.mdpi.com/2073-431X/12/12/263/pdf,,implementation of an intelligent emg signal classifier using open-source hardware,10.3390/computers12120263
0,"Nelson Cardenas-Bolano, Aura Polo, Carlos Robles-Algarin",Implementation of an Intelligent EMG Signal Classifier Using Open-Source Hardware,2023.0,Computers,Mdpi,,,670,8/22/24 16:58,Article,10.3390/computers12120263,2073-431X,,12.0,12.0,,,0,0.0,0,3,1.0,"This paper presents the implementation of an intelligent real-time single-channel electromyography (EMG) signal classifier based on open-source hardware. The article shows the experimental design, analysis, and implementation of a solution to identify four muscle movements from the forearm (extension, pronation, supination, and flexion), for future applications in transradial active prostheses. An EMG signal acquisition instrument was developed, with a 20-450 Hz bandwidth and 2 kHz sampling rate. The signals were stored in a Database, as a multidimensional array, using a desktop application. Numerical and graphic analysis approaches for discriminative capacity were proposed for feature analysis and four feature sets were used to feed the classifier. Artificial Neural Networks (ANN) were implemented for time-domain EMG pattern recognition (PR). The system obtained a classification accuracy of 98.44% and response times per signal of 8.522 ms. Results suggest these methods allow us to understand, intuitively, the behavior of user information.",,,implementation of an intelligent emg signal classifier using open-source hardware,10.3390/computers12120263
0,"Fabiano Fruett, Fernanda Pereira Barbosa, Pedro Ivo Aragão Guimarães, Samuel Cardoso Fraga Fraga",Empowering STEAM Activities with Artificial Intelligence and Open Hardware: the BitDogLab,2023.0,,Institute of Electrical and Electronics Engineers (IEEE),http://dx.doi.org/10.36227/techrxiv.23613843.v1,,727,8/22/24 15:14,posted-content,10.36227/techrxiv.23613843.v1,,,,,,,0,0.0,0,4,1.0,"<p> The paper ""Empowering STEAM Activities with Artificial Intelligence and Open Hardware: the BitDogLab"" discusses the design and development of BitDogLab, a tool intended to enhance Science, Technology, Engineering, Arts, and Mathematics (STEAM) activities. The device is based on the Raspberry Pi Pico board, employing an easy-to-use programming interface powered by the GPT model for artificial intelligence.</p> <p>BitDogLab leverages open-source platforms, facilitating the expansion and enhancement of its functionalities. It is capable of interfacing with various software resources and more sophisticated hardware, such as robotic systems or advanced sensors. This ability broadens its scope of use in educational applications.</p> <p>BitDogLab fosters a collaborative learning culture by encouraging community contributions, thereby strengthening the innovation process. Furthermore, BitDogLab is particularly useful in demystifying complex programming concepts, promoting critical thinking, and problem-solving skills. This transforms it from just an educational tool to a catalyst that inspires lifelong learning in the ever-evolving landscape of STEAM education.</p>",https://ndownloader.figshare.com/files/41425368,,empowering steam activities with artificial intelligence and open hardware: the bitdoglab,10.36227/techrxiv.23613843.v1
0,"Fabiano Fruett, Fernanda Pereira Barbosa, Pedro Ivo Aragão Guimarães, Samuel Cardoso Fraga Fraga",Empowering STEAM Activities with Artificial Intelligence and Open Hardware: the BitDogLab,2023.0,,Institute of Electrical and Electronics Engineers (IEEE),http://dx.doi.org/10.36227/techrxiv.23613843,,714,8/22/24 15:14,posted-content,10.36227/techrxiv.23613843,,,,,,,0,0.0,0,4,1.0,"<p> The paper ""Empowering STEAM Activities with Artificial Intelligence and Open Hardware: the BitDogLab"" discusses the design and development of BitDogLab, a tool intended to enhance Science, Technology, Engineering, Arts, and Mathematics (STEAM) activities. The device is based on the Raspberry Pi Pico board, employing an easy-to-use programming interface powered by the GPT model for artificial intelligence.</p> <p>BitDogLab leverages open-source platforms, facilitating the expansion and enhancement of its functionalities. It is capable of interfacing with various software resources and more sophisticated hardware, such as robotic systems or advanced sensors. This ability broadens its scope of use in educational applications.</p> <p>BitDogLab fosters a collaborative learning culture by encouraging community contributions, thereby strengthening the innovation process. Furthermore, BitDogLab is particularly useful in demystifying complex programming concepts, promoting critical thinking, and problem-solving skills. This transforms it from just an educational tool to a catalyst that inspires lifelong learning in the ever-evolving landscape of STEAM education.</p>",https://ndownloader.figshare.com/files/41425368,,empowering steam activities with artificial intelligence and open hardware: the bitdoglab,10.36227/techrxiv.23613843
0,"J Yin, G Montero, KA Flanigan, ...",Open-source hardware and software for a laboratory-scale track and moving vehicle actuation system used for indirect broken rail detection,2023.0,Sensors and Smart …,spiedigitallibrary.org,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12486/1248609/Open-source-hardware-and-software-for-a-laboratory-scale-track/10.1117/12.2658438.short,,156,8/22/24 10:20,,10.1117/12.2658438.short,,,,,,,0,0.0,0,4,1.0,… Designing an open-source hardware framework for a lab-scale rail testbed would open the … We present a framework and the corresponding open-source hardware and software (…,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12486/2658438/Open-source-hardware-and-software-for-a-laboratory-scale-track/10.1117/12.2658438.full,https://scholar.google.com/scholar?q=related:9TfpiFYdqcIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,open-source hardware and software for a laboratory-scale track and moving vehicle actuation system used for indirect broken rail detection,10.1117/12.2658438.short
0,"Jeremy Yin, Guillermo Montero, Katherine A. Flanigan, Mario Bergés, James D. Brooks",Open-source hardware and software for a laboratory-scale track and moving vehicle actuation system used for indirect broken rail detection,2023.0,"Sensors and Smart Structures Technologies for Civil, Mechanical, and Aerospace Systems 2023",SPIE,http://dx.doi.org/10.1117/12.2658438,,878,8/22/24 15:14,proceedings-article,10.1117/12.2658438,,,,,,,0,0.0,0,5,1.0,,,,open-source hardware and software for a laboratory-scale track and moving vehicle actuation system used for indirect broken rail detection,10.1117/12.2658438
0,Janusz Będkowski,"Open Source, Open Hardware Hand-Held Mobile Mapping System for Large Scale Surveys",2023.0,,Elsevier BV,http://dx.doi.org/10.2139/ssrn.4618683,,13,8/22/24 15:14,posted-content,10.2139/ssrn.4618683,,,,,,,0,0.0,0,1,1.0,,,,"open source, open hardware hand-held mobile mapping system for large scale surveys",10.2139/ssrn.4618683
0,"Laetitia Thomas, Karine Evrard Samuel",LEVERAGING STAKEHOLDERS TO GROW OPEN-SOURCE HARDWARE BUSINESS MODELS: THE CASE OF BARCELONA,2023.0,Journal Of Innovation Economics & Management,De Boeck Univ,,,705,8/22/24 16:58,Article,10.3917/jie.040.0193,2032-5355,,,40.0,193.0,223.0,0,0.0,0,2,1.0,"Some authors, as well as practitioners, consider Open-Source Hardware (OSH) as the most disruptive innovation to have emerged from the Internet over the last few years. OSH could become crucial to attaining the Fab City objectives of making cities locally produce 50% of what they consume in the future. Understanding Open-Source Hardware Business Models (OSHBMs) is important as this could address their long-term viability in the context of transitioning to a circular economy. Thus, the purpose of this study is to understand the dynamics of value creation in a local context bringing together research on OSHBMs and the middleground construct. Since cities and regions have been identified as an understudied level of open innovation, the city is used as the unit of analysis and the authors conducted a qualitative explorative case study of the city of Barcelona, home to over 1340 commons -based cooperative platforms. The findings on the values and risks important to stakeholders are presented in a framework describing 4 synergy-catalyzing stages. The authors also provide a guide showing how OSH initiatives can leverage growth with external stakeholders.",,,leveraging stakeholders to grow open-source hardware business models: the case of barcelona,10.3917/jie.040.0193
0,"N Cárdenas-Bolaño, A Polo, C Robles-Algarín",Implementation of an Intelligent EMG Signal Classifier Using Open-Source Hardware,2023.0,Computers,mdpi.com,https://www.mdpi.com/2073-431X/12/12/263,,150,8/22/24 10:20,HTML,,,,,,,,0,0.0,0,3,1.0,This paper presents the implementation of an intelligent real-time single-channel electromyography (EMG) signal classifier based on open-source hardware. The article shows the …,https://www.mdpi.com/2073-431X/12/12/263,https://scholar.google.com/scholar?q=related:TNwtRV_ClJUJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,implementation of an intelligent emg signal classifier using open-source hardware,
0,HERY LEO SIANTURI,Open Source Map (OSM),2023.0,,Center for Open Science,http://dx.doi.org/10.31219/osf.io/upkva,,897,8/22/24 15:14,posted-content,10.31219/osf.io/upkva,,,,,,,0,0.0,0,1,1.0,<p>Dalam rangka meningkatkan mutu pelayanan dosen khususnya Tridarma perguruan tinggi diperlukan pengakuan kinerja sehingga dosen yang bersangkutan dapat meningkatkan kinerjanya.</p>,,,open source map (osm),10.31219/osf.io/upkva
0,"Issei Makino, Nobuhiko Miki",Open-Source Hardware-Based Three-Dimensional Positioning Device for Indoor Measurement and Positioning,2023.0,IEEE Access,Institute of Electrical and Electronics Engineers (IEEE),http://dx.doi.org/10.1109/access.2023.3240192,,322,8/22/24 15:14,journal-article,10.1109/access.2023.3240192,2169-3536,,11.0,,11254.0,11267.0,0,0.0,0,2,1.0,,http://xplorestaging.ieee.org/ielx7/6287639/10005208/10026807.pdf?arnumber=10026807,,open-source hardware-based three-dimensional positioning device for indoor measurement and positioning,10.1109/access.2023.3240192
0,HERY LEO SIANTURI,Open Source Map (OSM),2023.0,,Center for Open Science,http://dx.doi.org/10.31219/osf.io/upkva,,902,8/22/24 15:14,posted-content,10.31219/osf.io/upkva,,,,,,,0,0.0,0,1,1.0,<p>Dalam rangka meningkatkan mutu pelayanan dosen khususnya Tridarma perguruan tinggi diperlukan pengakuan kinerja sehingga dosen yang bersangkutan dapat meningkatkan kinerjanya.</p>,,,open source map (osm),10.31219/osf.io/upkva
8,"X Zhang, J Hu",A study on the learning behaviors and needs of design-maker communities of practice in the era of mobile learning,2024.0,Library Hi Tech,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/LHT-12-2021-0486/full/html,https://scholar.google.com/scholar?cites=14540609031017924313&as_sdt=2005&sciodt=2007&hl=en,438,8/22/24 10:20,,10.1108/LHT-12-2021-0486,,,,,,,8,8.0,4,2,1.0,"… A variety of open-source hardware, software and platforms … The research team conducted empirical research through a … The first stage is to conduct further empirical consultation with …",,https://scholar.google.com/scholar?q=related:2Qapz9-eyskJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,a study on the learning behaviors and needs of design-maker communities of practice in the era of mobile learning,10.1108/lht-12-2021-0486
5,"Xin Zhang, Jieming Hu",A study on the learning behaviors and needs of design-maker communities of practice in the era of mobile learning,2024.0,Library Hi Tech,Emerald Group Publishing Ltd,,,371,8/22/24 16:58,Article,10.1108/LHT-12-2021-0486,0737-8831,,42.0,2.0,580.0,606.0,5,5.0,3,2,1.0,"PurposeThe combination of mobile devices and innovative tools offers new possibilities for the development of a community of practice for design makers. Mobile learning has become an essential method that design makers should adopt. The main content of this study is to explore the characteristics of learning behaviors and learning needs of creative design makers' group in forming a community of practice in the era of mobile learning.Design/methodology/approachThis study conducted questionnaire research on the potentially associated or directly associated population of design makers. The process of the study also combined observational and interview studies to compensate for the lack of questionnaire research.FindingsBased on the support of mobile learning technology, design makers share and co-create to achieve individual development and evolution of learning organizations, and produce creative value. Design-maker communities of practice form common communities in the framework of informal organizations to support continuous individual learning. Convergent interests or concerns in making things, real-world contexts based on makerspaces and hands-on practice based on real projects are the basis for forming design-maker communities of practice. A variety of open-source hardware, software and platforms that can support mobile learning are important for the development of design-maker communities of practice. The design-maker community of practice needs group factors, activity development, physical and technical resources, spatial support and institutional norms to enhance learning behaviors and satisfy learning needs.Originality/valueThe discovery and construction of these associated factors can help creative design practitioners form a lasting and virtuous organizational development. This study facilitates the formation of a social network for learning and knowledge sharing among design-maker communities of practice. It enhances the innovation ability and enthusiasm of design makers according to the population characteristics and learning needs of design makers. This study also facilitates the generation of a positive adaptive maker culture and maker spirit within design maker organizations.",,,a study on the learning behaviors and needs of design-maker communities of practice in the era of mobile learning,10.1108/lht-12-2021-0486
1,Janusz Będkowski,"Open source, open hardware hand-held mobile mapping system for large scale surveys",2024.0,SoftwareX,Elsevier BV,http://dx.doi.org/10.1016/j.softx.2023.101618,,35,8/22/24 15:14,journal-article,10.1016/j.softx.2023.101618,2352-7110,,25.0,,101618.0,101618.0,1,1.0,1,1,1.0,,https://api.elsevier.com/content/article/PII:S235271102300314X,,"open source, open hardware hand-held mobile mapping system for large scale surveys",10.1016/j.softx.2023.101618
