record_id,Unnamed: 0,cites,authors,Coding,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl,PT,AU,BA,BE,GP,AF,BF,CA,Title,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,Abstract,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT,exported_notes_1,Included,asreview_ranking,exported_notes_2,,exported_notes_3
473,473,1,"Robert Mies, Martin Häuer, Mehera Hassan",empirical,Introducing readiness scales for effective reuse of open source hardware,2022,Procedia CIRP,Elsevier BV,http://dx.doi.org/10.1016/j.procir.2022.05.306,,185,8/22/24 15:14,journal-article,10.1016/j.procir.2022.05.306,2212-8271,,109,,635,640,1,0.5,0,3,2,,https://api.elsevier.com/content/article/PII:S2212827122007557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1221,,,
516,516,1,"Z Wang, Z Tan, Y Ma",empirical,Make It for Fun or Sustainable? Maker and Maker-Entrepreneur on Open Source Product Development in Shenzhen,2021,Congress of the International Association of …,Springer,https://link.springer.com/chapter/10.1007/978-981-19-4472-7_163,https://scholar.google.com/scholar?cites=11491427411964721852&as_sdt=2005&sciodt=2007&hl=en,326,8/22/24 10:20,,10.1007/978-981-19-4472-7_163,,,,,,,1,0.33,0,3,3,"… Maker movement has brought various new technologies which inspired open source hardware (OSH) development. Through the methodology of open design, a novel product …",,https://scholar.google.com/scholar?q=related:vPpX1FjAeZ8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1241,,,
515,515,1,"M Sefton, I Rönkkö, M Bellgran",empirical,Hardware Start-ups in the Scale-up Process of Production–A Mapping of Challenges,2020,SPS2020,ebooks.iospress.nl,https://ebooks.iospress.nl/doi/10.3233/ATDE200175,https://scholar.google.com/scholar?cites=14819918165137517783&as_sdt=2005&sciodt=2007&hl=en,174,8/22/24 10:20,,10.3233/ATDE200175,,,,,,,1,0.25,0,3,4,… network of accessible production tools and open hardware [19]. This … This open hardware in Shenzhen enables start-ups to … The empirical base for answering the research questions …,https://ebooks.iospress.nl/pdf/doi/10.3233/ATDE200175,https://scholar.google.com/scholar?q=related:12xhSQ3tqs0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1242,,,
505,505,1,"Ina Peters, Margit Hofer, Thomas Maximilian Gloss, Rainer Stark",empirical,Success factors for Company-Community-Collaboration in Open-Source Hardware Development facilitated by Makerspaces,2022,"2022 IEEE International Conference on Technology Management, Operations and Decisions (ICTMOD)",IEEE,http://dx.doi.org/10.1109/ictmod55867.2022.10041883,,364,8/22/24 15:14,proceedings-article,10.1109/ictmod55867.2022.10041883,,,,,,,1,0.5,0,4,2,,http://xplorestaging.ieee.org/ielx7/10041863/10041823/10041883.pdf?arnumber=10041883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1261,,,
41,41,0,"Jacob A. Franz, Joshua M. Pearce",empirical,Making the Tools to Do-It-Together: Open-source Compression Screw Manufacturing Case Study,2023,Journal Of Innovation Economics & Management,De Boeck Univ,,,706,8/22/24 16:58,Article,10.3917/jie.040.0109,2032-5355,,,40,109,135,0,0,0,2,1,"A remaining challenge to enable free and open-source hardware (FOSH) to catch up with now industry-dominant free and open-source software (FOSS) is identifying appropriate business models. In this article a new FOSH busi-ness model is discussed, specialty components for fabricators, using a case study of an open-source screw manufacturer business. The case study explores the economics of building a system that is meant to fabricate a specialty compo-nent for other businesses and prosumers working in the distributed recycling and additive manufacturing (DRAM) space. The component payback time is calculated under various scenarios, the sales necessary to provide an enticing income for a small business is quantified, and the point at which business expansion is necessary is determined. The results indicate that, to serve the burgeoning DRAM market, more than 1,000 small businesses could follow a Do-It-Together (DIT) approach of sharing FOSH designs while manufac-turing and profiting locally.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1400,,,
608,608,2,"K Cheng, P Cuvin, A Olechowski, S Zhou",empirical,User Perspectives on Branching in Computer-Aided Design,2023,Proceedings of the ACM on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3610220,https://scholar.google.com/scholar?cites=14727066319003776549&as_sdt=2005&sciodt=2007&hl=en,213,8/22/24 10:20,,10.1145/3610220,,,,,,,2,2,1,4,1,… Correlation between process openness and collaboration tool usage in open source hardware design: an empirical study. International Journal on Interactive Design and Manufacturing …,https://dl.acm.org/doi/pdf/10.1145/3610220,https://scholar.google.com/scholar?q=related:JfbWL8oMYcwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1415,,,
250,250,0,"Mehera Hassan, Robert Mies, Roland Jochem",empirical,Key Enablers towards Mature Company-community Collaboration in Open Source Hardware,2023,Journal of Innovation Economics &amp; Management,CAIRN,http://dx.doi.org/10.3917/jie.pr1.0135,,258,8/22/24 15:14,journal-article,10.3917/jie.pr1.0135,2032-5355,,,1,159,191,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1418,,,
254,254,0,Joshua Pearce,empirical,Business Models for Open Source Hardware Repositories,2023,Journal of Business Models,Aalborg University,http://dx.doi.org/10.54337/jbm.v11i2.7513,,56,8/22/24 15:14,journal-article,10.54337/jbm.v11i2.7513,2246-2465,,11,2,,,0,0,0,1,1,"Free and open source hardware repositories provide massive public good, but funding their operation has proven tenuous with conventional business models. This study evaluates business models to foster that public good. Business models for online design repositories are reviewed and a new model is conceptualized to fund repository operations. The greatest added value an open hardware repository brings to the user-developer community is validation and vetting of the designs. A business model was proposed that uses revenue from the vetting process to fund validation studies and sustainable operations of the open hardware repository itself. As the return on investment of laterally-scaled open hardware that can leverage distributed manufacturing has the potential for creating enormous value, maintaining repositories for this hardware enables vast wealth generation for everyone. This is the first study specifically focused on ways to ensure economic sustainability of open hardware repositories.",https://journals.aau.dk/index.php/JOBM/article/download/7513/6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1422,,,
244,244,0,"Thierry Rayna, Ludmila Striukova",empirical,Open Source Hardware: Commercialisation Strategies,2023,Academy of Management Proceedings,Academy of Management,http://dx.doi.org/10.5465/amproc.2023.19697abstract,,138,8/22/24 15:14,journal-article,10.5465/amproc.2023.19697abstract,0065-0668,,2023,1,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1450,,,
296,296,0,"Marius Monton, Xavier Salazar",empirical,On licenses for [Open] Hardware,2020,2020 XXXV Conference on Design of Circuits and Integrated Systems (DCIS),IEEE,http://dx.doi.org/10.1109/dcis51330.2020.9268619,,577,8/22/24 15:14,proceedings-article,10.1109/dcis51330.2020.9268619,,,,,,,0,0,0,2,4,,http://xplorestaging.ieee.org/ielx7/9268497/9268612/09268619.pdf?arnumber=9268619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1464,,,
227,227,0,"D. N. Ege, M. Auflem, M. Steinert",empirical,Lost in Transit: Implications and Insights for Making Medical Task Trainer Prototypes with an Open Source Hardware Paradigm,2022,Proceedings of the Design Society,Cambridge University Press (CUP),http://dx.doi.org/10.1017/pds.2022.127,,535,8/22/24 15:14,journal-article,10.1017/pds.2022.127,2732-527X,,2,,1253,1262,0,0,0,3,2,"Abstract: This paper presents an open-source novel intravenous cannulation task trainer developed during the Covid- 19 pandemic for unsupervised clinical skill practice. Multiple user errors were uncovered when observing 13 registered nurses using the task trainer during a two-hour unsupervised skill training session. These insights raise the question of how OSH needs to share more than just device descriptions and assembly instructions- as designs are being shared only in its current state of an ongoing project, sharing insights, user errors and test results should be encouraged and prioritized.",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S2732527X22001274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1493,,,
160,160,0,"Laetitia Marie Thomas, Karine Evrard-Samuel, Peter Troxler",empirical,Building Open Source Hardware Business Models,2023,"Advances in Systems Analysis, Software Engineering, and High Performance Computing",IGI Global,http://dx.doi.org/10.4018/978-1-6684-4785-7.ch003,,111,8/22/24 15:14,book-chapter,10.4018/978-1-6684-4785-7.ch003,2327-3453,,,,50,79,0,0,0,3,1,"Open source hardware (OSH) initiatives are collectively managed projects enabled by the internet and digital fabrication tools. They allow people to create products in a cheaper, faster, and more efficient manner. To date, there is no strategic and actionable framework using the commons theory for analyzing how these hardware initiatives develop economically effective and sustainable business models. Based on an analysis of the business models of 27 community-based and community-oriented OSH initiatives studied over a 3-year period, this chapter presents such a framework. The five-stages spiral framework offers to guide companies and startups involved in OSH to interact with their surrounding innovation ecosystems progressively, enrich their value propositions and grow in impact.",https://www.igi-global.com/viewtitle.aspx?TitleId=326639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1519,,,
161,161,0,"Erik Paul Konietzko, Sonika Gogineni",empirical,Ontology Based Skill Matchmaking Between Contributors and Projects in Open Source Hardware,2023,Communications in Computer and Information Science,Springer Nature Switzerland,http://dx.doi.org/10.1007/978-3-031-39141-5_2,,787,8/22/24 15:14,book-chapter,10.1007/978-3-031-39141-5_2,1865-0929,,,,14,25,0,0,0,2,1,,https://link.springer.com/content/pdf/10.1007/978-3-031-39141-5_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1520,,,
162,162,0,Denisa Reshef Kera,empirical,Grassroots Governance over Open Science Hardware *,2023,Algorithms and Automation,Routledge India,http://dx.doi.org/10.4324/9781003189411-12,,767,8/22/24 15:14,book-chapter,10.4324/9781003189411-12,,,,,106,125,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1521,,,
164,164,0,"Margit Hofer, Mehera Hassan, Robert Mies",empirical,The Roles of Makerspaces for Facilitating Open-Source Hardware Development,2024,"SDG - Forschung, Konzepte, Lösungsansätze zur Nachhaltigkeit",Springer Fachmedien Wiesbaden,http://dx.doi.org/10.1007/978-3-658-44114-2_17,,592,8/22/24 15:14,book-chapter,10.1007/978-3-658-44114-2_17,2731-8826,,,,231,245,0,0,0,3,1,"Abstract: While free and open-source software has become a mature concept, open-source co-creation and sharing of hardware comes with the need for organizing a much more diverse set of disciplines and capabilities. A steadily growing number of companies develop open-source hardware (OSH) products based on the existing body of free technological knowledge today, with many of them manufactured in their own vicinity which in turn improves resource productivity and social benefits. Fab labs/makerspaces as openly accessible facilities with local communities of makers have the potential to act as catalysts to mature and disseminate OSH development collaboratively. In the Horizon 2020 project OPENNEXT, 17 case studies were implemented in four clusters where makerspaces worked together with small and medium-sized enterprises (SMEs) for a limited time to provide new pathways for OSH co-creation and sharing. Various consumer goods industries, such as electronics, furniture, and mobility amongst others, were in focus. Different roles within the development process emerged from this SME-makerspace-cooperation for OSH that will need to be upscaled and elaborated by makerspaces.",https://link.springer.com/content/pdf/10.1007/978-3-658-44114-2_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1523,,,
167,167,0,"J. C. Mariscal-Melgar, Pieter Hijma, Martin Häuer, Martin Schott, Julian Stirling, Timm Wille, Manuel Moritz, Tobias Redlich",empirical,Exploring Open-Source Software Ecosystems for Hardware Development,2024,"SDG - Forschung, Konzepte, Lösungsansätze zur Nachhaltigkeit",Springer Fachmedien Wiesbaden,http://dx.doi.org/10.1007/978-3-658-44114-2_14,,996,8/22/24 15:14,book-chapter,10.1007/978-3-658-44114-2_14,2731-8826,,,,187,199,0,0,0,8,1,"Abstract: Open-Source Hardware (OSH) and software ecosystems enable a collaborative development and manufacturing of physical artifacts. As we move towards new paradigms of production and consumption – libre software toolchains for hardware development warrant special attention. This chapter explores libre software, OSH, and software ecosystems to exemplify, illustrate, and provide food for thought to the curious reader to understand current trends in the Open-Source Hardware movement.",https://link.springer.com/content/pdf/10.1007/978-3-658-44114-2_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1526,,,
