Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"F Camara, C Waltham, G Churchill, C Fox","Openpodcar: An open source vehicle for self-driving car research",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2205.04454","https://scholar.google.com/scholar?cites=14632209766508432014&as_sdt=2005&sciodt=2007&hl=en",225,"2024-08-22 10:20:32","","","","",,,,,7,3.50,2,4,2,"OpenPodcar is a low-cost, open source hardware and software, autonomous vehicle research platform based on an off-the-shelf, hard-canopy, mobility scooter donor vehicle. Hardware …","https://arxiv.org/pdf/2205.04454","https://scholar.google.com/scholar?q=related:joq8A0INEMsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
78,"F Hahn, S Jensen, S Tanev","Disruptive innovation vs disruptive technology: The disruptive potential of the value propositions of 3D printing technology startups",2014,"Technology innovation management …","timreview.ca","https://timreview.ca/sites/default/files/article_PDF/Hahn_et_al_TIMReview_December2014.pdf","https://scholar.google.com/scholar?cites=15199929508369929449&as_sdt=2005&sciodt=2007&hl=en",254,"2024-08-22 10:20:32","PDF","","","",,,,,78,7.80,26,3,10,"… This article describes an empirical study focusing on the classification of existing business … its use; and whether there are any open source hardware or software products that could …","https://timreview.ca/sites/default/files/article_PDF/Hahn_et_al_TIMReview_December2014.pdf","https://scholar.google.com/scholar?q=related:6RRe7Vr_8NIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"F Kung","A tutorial on modelling and control of two-wheeled self-balancing robot with stepper motor",2019,"Applications of Modelling and Simulation","arqiipubl.com","http://arqiipubl.com/ojs/index.php/AMS_Journal/article/view/71","https://scholar.google.com/scholar?cites=1736001395134309502&as_sdt=2005&sciodt=2007&hl=en",289,"2024-08-22 10:20:32","","","","",,,,,2,0.40,2,1,5,"… The latter version is popular in recent years after the appearance of open-hardware design … Almost all reported works on stepper motor based TWSB robots rely on empirical or trial-and-…","http://arqiipubl.com/ojs/index.php/AMS_Journal/article/download/71/57","https://scholar.google.com/scholar?q=related:fiSQNhKEFxgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
23,"F Laport, A Dapena, PM Castro, ...","A prototype of EEG system for IoT",2020,"… journal of neural …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0129065720500185","https://scholar.google.com/scholar?cites=5768307255773302274&as_sdt=2005&sciodt=2007&hl=en",267,"2024-08-22 10:20:32","","10.1142/S0129065720500185","","",,,,,23,5.75,6,4,4,"… In this work, we develop open source hardware and software for eye state classification and integrate it with a protocol for the Internet of Things (IoT). We design and build the hardware …","https://www.worldscientific.com/doi/pdf/10.1142/S0129065720500185","https://scholar.google.com/scholar?q=related:Ag6tJ-MkDVAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"F Massingberd-Mundy, S Poulston, S Bennett, ...","Use of open source monitoring hardware to improve the production of MOFs: using STA-16 (Ni) as a case study",2020,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-020-73780-z","https://scholar.google.com/scholar?cites=5553674838422780109&as_sdt=2005&sciodt=2007&hl=en",244,"2024-08-22 10:20:32","HTML","","","",,,,,6,1.50,2,4,4,"… parameter in situ monitoring apparatus constructed from open source hardware and its use in the … This is in line with empirical observations as the reaction mixture goes from colorless to …","https://www.nature.com/articles/s41598-020-73780-z","https://scholar.google.com/scholar?q=related:zfg2RtedEk0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
34,"F Piller, C Ihl, F Steiner","Embedded toolkits for user co-design: A technology acceptance study of product adaptability in the usage stage",2010,"2010 43rd Hawaii International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5428750/","https://scholar.google.com/scholar?cites=12338230937944436173&as_sdt=2005&sciodt=2007&hl=en",397,"2024-08-22 10:20:32","","","","",,,,,34,2.43,11,3,14,"… This approach can be seen as a scalable attempt towards ""open hardware"", extending the open … This observation asks for new methods to access the need information and for empirical …","https://ieeexplore.ieee.org/iel5/5428222/5428274/05428750.pdf","https://scholar.google.com/scholar?q=related:za3p1KozOqsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
14,"F Senghore, E Campos-Nanez, P Fomin, ...","Applying social network analysis to validate mass collaboration innovation drivers: An empirical study of NASA's International Space Apps Challenge",2015,"Journal of Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0923474815000363","https://scholar.google.com/scholar?cites=9200695965492410249&as_sdt=2005&sciodt=2007&hl=en",232,"2024-08-22 10:20:32","HTML","","","",,,,,14,1.56,4,4,9,"… -style competition that draws thousands of citizens across the globe to create innovative solutions to challenges in the areas of data visualization, citizen science, open hardware, and …","https://www.sciencedirect.com/science/article/pii/S0923474815000363","https://scholar.google.com/scholar?q=related:iXeLtTtwr38J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"F Solt, K Razavi","HybriDIFT: Scalable Memory-Aware Dynamic Information Flow Tracking for Hardware",,"comsec.ethz.ch","","https://comsec.ethz.ch/wp-content/files/hybridift_iccad24.pdf","",415,"2024-08-22 10:20:32","PDF","","","",,,,,0,0.00,0,2,,"… We evaluate HybriDIFT by automatically instrumenting a set of open-source hardware designs… Indeed, memory is a higher-level construct, and our empirical study shows that in standard …","https://comsec.ethz.ch/wp-content/files/hybridift_iccad24.pdf","https://scholar.google.com/scholar?q=related:NKP5HITEgW0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
10,"F Terraneo, A Leva, W Fornaciari","An open-hardware platform for MPSoC thermal modeling",2019,"… , SAMOS 2019, Samos, Greece, July 7 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-27562-4_13","https://scholar.google.com/scholar?cites=14627084848710220136&as_sdt=2005&sciodt=2007&hl=en",92,"2024-08-22 10:20:32","","10.1007/978-3-030-27562-4_13","","",,,,,10,2.00,3,3,5,"… thermal phenomenon or through empirical correlations when … is an example where empirical correlations are commonplace. … , geometric dimensions and empirical coefficients. A precise …","https://re.public.polimi.it/bitstream/11311/1099255/1/2019-SAMOS-ThermalTestChipSetup.pdf","https://scholar.google.com/scholar?q=related:aPneGizY_coJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"F Von Briel, J Recker","The dual nature of information systems in enabling a new wave of hardware ventures: Towards a theory",2016,"2016 49th Hawaii International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7427411/","https://scholar.google.com/scholar?cites=17000432274976259190&as_sdt=2005&sciodt=2007&hl=en",275,"2024-08-22 10:20:32","","","","",,,,,5,0.63,3,2,8,"… We briefly describe different empirical research strategies that could be used to explore our … developed its product based on open source hardware and has revealed all construction …","https://ieeexplore.ieee.org/iel7/7426593/7427173/07427411.pdf","https://scholar.google.com/scholar?q=related:drwL-hSr7esJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"F Xi, T Xiao, X Li, Y Hu, H Ma","The effects of a progressive scaffolding approach on middle school students' computational thinking skills and self-efficacy",2023,"… of the 15th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3629296.3629313","",208,"2024-08-22 10:20:32","","10.1145/3629296.3629313","","",,,,,0,0.00,0,5,1,"… Based on quantitative and qualitative analysis, this study shows that the application of progressive scaffolding in an open-source hardware platform-based visual programming course is …","https://dl.acm.org/doi/pdf/10.1145/3629296.3629313","https://scholar.google.com/scholar?q=related:DOBUefS3DNgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"FA López Gil","Selection and testing of a Solar MicroTurbine Controller",2016,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:970576","",395,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,1,8,"… this work describes the selection and implementation of an open source hardware controller … a combustion chamber, traditionally this is the most empirical component of the turbine [21] …","https://www.diva-portal.org/smash/get/diva2:970576/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:8LJj7JFEE7MJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"FF Fachin, A Langley","The patterning of interactive organizational identity work",2024,"Organization Studies","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01708406231208358","https://scholar.google.com/scholar?cites=8972784238309783356&as_sdt=2005&sciodt=2007&hl=en",451,"2024-08-22 10:20:32","","10.1177/01708406231208358","","",,,,,5,5.00,3,2,1,"… study of Technica, a high-tech open hardware start-up, to make three contributions to the … the specific empirical events described, suggesting some potential for broader applicability. …","https://journals.sagepub.com/doi/pdf/10.1177/01708406231208358","https://scholar.google.com/scholar?q=related:PLetkrm7hXwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"FT Moreira, M Vairinhos, F Ramos","Internet of Things in Education: A Reflection from Fieldwork About Hypersituated Experience",2021,"The Internet of Things for Education: A …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-85720-2_7","",496,"2024-08-22 10:20:32","","10.1007/978-3-030-85720-2_7","","",,,,,0,0.00,0,3,3,"… 4 Empirical Study The empirical study developed and described in this section aimed to … The physical computing system was designed with only open-source hardware and software in …","","https://scholar.google.com/scholar?q=related:PJM4nCWKn2QJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
127,"G Bitella, R Rossi, R Bochicchio, M Perniola, M Amato","A novel low-cost open-hardware platform for monitoring soil water content and multiple soil-air-vegetation parameters",2014,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/14/10/19639","https://scholar.google.com/scholar?cites=12597271216227092947&as_sdt=2005&sciodt=2007&hl=en",120,"2024-08-22 10:20:32","HTML","","","",,,,,127,12.70,25,5,10,"… The objective of this work was to design a low cost “open hardware” platform for multi-… Empirical calibration curves were subjected to cross-validation (leave-one-out method), and …","https://www.mdpi.com/1424-8220/14/10/19639","https://scholar.google.com/scholar?q=related:0wl4jm1_0q4J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"G De Izarra, Z Elter, C Jammes","Design of a high order Campbelling mode measurement system using open source hardware",2016,"… and Methods in Physics Research Section …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168900216309767","https://scholar.google.com/scholar?cites=7846341233342938966&as_sdt=2005&sciodt=2007&hl=en",116,"2024-08-22 10:20:32","HTML","","","",,,,,6,0.75,2,3,8,"This paper reviews a new real-time measurement instrument dedicated for online neutron monitoring with fission chambers in nuclear reactors. The instrument implements the higher …","https://www.sciencedirect.com/science/article/pii/S0168900216309767","https://scholar.google.com/scholar?q=related:Vv_nr8fN42wJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"G Guerrer","RAVA: An open hardware true random number generator based on avalanche noise",2023,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10295491/","https://scholar.google.com/scholar?cites=3068569277988422706&as_sdt=2005&sciodt=2007&hl=en",133,"2024-08-22 10:20:32","","","","",,,,,2,2.00,2,1,1,"Entropy is a crucial resource in the domains of cryptography, artificial intelligence, and science. This paper introduces RAVA, a true random number generator based on avalanche noise…","https://ieeexplore.ieee.org/iel7/6287639/10005208/10295491.pdf","https://scholar.google.com/scholar?q=related:MkQtF4C_lSoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
234,"G Li, BL Lee, WY Chung","Smartwatch-based wearable EEG system for driver drowsiness detection",2015,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7236886/","https://scholar.google.com/scholar?cites=16396026781876374289&as_sdt=2005&sciodt=2007&hl=en",470,"2024-08-22 10:20:32","","","","",,,,,234,26.00,78,3,9,"… The SPU consists of an inexpensive open-source hardware (… probabilistic model needs many empirical work including the … its ability to minimize both structural and empirical risk [42]. In …","https://ieeexplore.ieee.org/iel7/7361/4427201/07236886.pdf","https://scholar.google.com/scholar?q=related:EUuI_XxjiuMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
253,"G Li, WY Chung","Detection of driver drowsiness using wavelet analysis of heart rate variability and a support vector machine classifier",2013,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/13/12/16494","https://scholar.google.com/scholar?cites=4574076026158499445&as_sdt=2005&sciodt=2007&hl=en",435,"2024-08-22 10:20:32","HTML","","","",,,,,253,23.00,127,2,11,"… based on time-consuming, empirical studies. Recently, SVM … is its ability to minimize both structural and empirical risk [22], … This open hardware platform is designed for wearables and e…","https://www.mdpi.com/1424-8220/13/12/16494","https://scholar.google.com/scholar?q=related:dcbOSulhej8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
