Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"Rafael Apolinar Borquez Lopez, Luis Rafael Martinez Cordova, Juan Carlos Gil Nunez, Jose Reyes Gonzalez Galaviz, Jose Cuauhtemoc Ibarra Gamez, Ramon Casillas Hernandez","Implementation and Evaluation of Open-Source Hardware to Monitor Water Quality in Precision Aquaculture",2020,"Sensors","Mdpi","","",262,"2024-08-22 16:58:01","Article","10.3390/s20216112","1424-8220","",20,21,,,10,2.50,2,6,4,"Precision aquaculture is a new field that allows farmers to have better control over aquaculture processes, facilitating decision-making and improving efficiency. The implementation and evaluation of a low-cost water-quality monitoring system based on open-source hardware, which is easy to rebuild for scientific applications, is reported in this paper. The proposed system measures temperature, dissolved oxygen, and pH, taking records and sending information through a wireless protocol (ZigBee) to a graphical user interface which can display information numerically and graphically, as well as simultaneously storing the information in a database. These variables are very important for aquaculture, as they have a direct influence on critical culture parameters such as growth and survival. Although it is a low-cost system, it offers good quality data and demonstrates efficiency for its use in precision aquaculture.","",""
3,"Rafael Fayos-Jordan, Jaume Segura-Garcia, Antonio Soriano-Asensi, Santiago Felici-Castell, Jose M. Felisi, Jose M. Alcaraz-Calero","VentQsys: Low-cost open IoT system for CO<sub>2</sub> monitoring in classrooms",2021,"Wireless Networks","Springer","","",480,"2024-08-22 16:58:01","Article","10.1007/s11276-021-02799-5","1022-0038","",27,8,5313,5327,3,1.00,1,6,3,"In educational context, a source of nuisance for students is carbon dioxide (CO2) concentration due to closed rooms and lack of ventilation or circulatory air. Also, in the pandemic context, ventilation in indoor environments has been proven as a good tool to control the COVID-19 infections. In this work, it is presented a low cost IoT-based open-hardware and open-software monitoring system to control ventilation, by measuring carbon dioxide (CO2), temperature and relative humidity. This system provides also support for automatic updating, auto-self calibration and adds some Cloud and Edge offloading of computational features for mapping functionalities. From the tests carried out, it is observed a good performance in terms of functionality, battery durability, compared to other measuring devices, more expensive than our proposal.","",""
22,"Rafael Morales, Inigo Ezcurdia, Josu Irisarri, Marco A. B. Andrade, Asier Marzo","Generating Airborne Ultrasonic Amplitude Patterns Using an Open Hardware Phased Array",2021,"Applied Sciences-Basel","Mdpi","","",121,"2024-08-22 16:58:01","Article","10.3390/app11072981","2076-3417","",11,7,,,22,7.33,4,5,3,"Holographic methods from optics can be adapted to acoustics for enabling novel applications in particle manipulation or patterning by generating dynamic custom-tailored acoustic fields. Here, we present three contributions towards making the field of acoustic holography more widespread. Firstly, we introduce an iterative algorithm that accurately calculates the amplitudes and phases of an array of ultrasound emitters in order to create a target amplitude field in mid-air. Secondly, we use the algorithm to analyse the impact of spatial, amplitude and phase emission resolution on the resulting acoustic field, thus providing engineering insights towards array design. For example, we show an onset of diminishing returns for smaller than a quarter-wavelength sized emitters and a phase and amplitude resolution of eight and four divisions per period, respectively. Lastly, we present a hardware platform for the generation of acoustic holograms. The array is integrated in a single board composed of 256 emitters operating at 40 kHz. We hope that the results and procedures described within this paper enable researchers to build their own ultrasonic arrays and explore novel applications of ultrasonic holograms.","",""
13,"Rafaela C. de Freitas, Rodrigo Alves, Abel G. da Silva Filho, Ricardo E. de Souza, Byron L. D. Bezerra, Wellington P. dos Santos","Electromyography-controlled car: A proof of concept based on surface electromyography, Extreme Learning Machines and low-cost open hardware",2019,"Computers & Electrical Engineering","Pergamon-Elsevier Science Ltd","","",220,"2024-08-22 16:58:01","Article","10.1016/j.compeleceng.2018.11.012","0045-7906","",73,,167,179,13,2.60,2,6,5,"Cars for disabled drivers consist of adapting their functionalities to be operated by hands, in a manner a paraplegic individual should rely only on their hands. This task can become difficult taking into account that the subject must control all functionalities with the same limb. It can increase the risk of car accident. To reduce this type of distraction, we propose the construction of a prototype to control the functionalities in a car using gestures captured by electromyographic signals. The data is simulated by an Arduino and, afterwards, sent to a Raspberry Pi. Then we perform signal classification using an Extreme Learning Machine. The result of the classification will be used to control automotive functionalities. Our work demonstrates the feasibility of real-time car functionalities control using electromyography and efficient low-cost hardware. (C) 2018 Elsevier Ltd. All rights reserved.","",""
2,"Rafaella Antoniou, Jeremy Bonvoisin, Pen-Yuan Hsing, Elies Dekoninck, Daniela Defazio","Defining success in open source hardware development projects: a survey of practitioners",2022,"Design Science","Cambridge Univ Press","","",532,"2024-08-22 16:58:01","Article","10.1017/dsj.2021.30","2053-4701","",8,,,,2,1.00,0,5,2,"Recent years have seen the rise of citizens as contributors to hardware product creation. This trend has increased attention to open source hardware (OSH): a phenomenon that extends the intellectual property management and development practices in open source software (OSS) into the design of physical objects. OSH projects are different from OSS projects due to product type, and distinct from traditional closed source new product development (NPD) ones due to their openness. These differences challenge the degree of applicability of existing project success definitions in the OSH context. To investigate project success in OSH, we conducted a qualitative survey with practitioners. We report characteristics of successful OSH projects through three identified themes: (a) value creation - the big-picture impact, (b) quality of output - the quality of the hardware and accompanying documentation and (c) project process - activities that contribute to success. We contextualise by comparing OSH with selected literature on the success of OSS and NPD project management. While our study confirms a similarity between OSS and OSH in defining project success, it also highlights themes that are uniquely important to the latter. These findings are helpful for OSH development practice and could provide lessons for OSS development and closed source NPD.","",""
4,"Raffaele Limosani, Alessandro Manzi, Alessandro Faggiani, Matteo Bianchi, Marco Pagliai, Alessandro Ridolfi, Benedetto Allotta, Paolo Dario, Filippo Cavallo","Low-cost solution in international robotic challenge: Lessons learned by Tuscany Robotics Team at ERL Emergency Robots 2017",2019,"Journal Of Field Robotics","Wiley","","",442,"2024-08-22 16:58:01","Article","10.1002/rob.21855","1556-4959","",36,3,587,601,4,0.80,0,9,5,"European Robotics League (ERL) Emergency Robots is an outdoor robotics contest focusing on multidomain emergency response scenarios. In this context, the deployed robots are expected to fulfill land, underwater, and flying cooperative tasks which emulate real-world situations inspired by the 2011 Fukushima accident. Participation of the Tuscany Robotics Team at ERL Emergency Robots 2017 was deeply affected by damage to (and resulting unavailability of) the unmanned ground vehicle to be used in the competition. This damage occurred 3 days before the challenge. An entirely new working mobile platform was built from scratch using a low-cost chassis. It was able to compete with the other participants in the challenge and achieved various tasks (similar to 83% of the tasks completed by the best performer). The paper provides a complete description of the work carried out and the system used during the competition. The development was based on low-cost solutions, in particular: Adoption of open-hardware and open-software technology, providing cheap and fast-prototyping solutions. Use of smartphones, allowing sophisticated sensors to be exploited in an affordable way. Employment of Cloud infrastructures, to reduce the computational burden of offloading heavy processes. Results of this experience represent a concrete demonstration, showing that even low-cost solutions can achieve complex tasks, such as those required for the European robotic competition. The presented lessons learned aim to provide guidelines useful for reacting to unexpected events. Finally, the team was honored with the Creativity Award ""for building a land robot from scratch in less than 2 days when their ground platform broke.""","",""
4,"Ramon Farre, David Gozal, Viet-Nhung Nguyen, Joshua M. Pearce, Anh Tuan Dinh-Xuan","Open-Source Hardware May Address the Shortage in Medical Devices for Patients with Low-Income and Chronic Respiratory Diseases in Low-Resource Countries",2022,"Journal Of Personalized Medicine","Mdpi","","",421,"2024-08-22 16:58:01","Review","10.3390/jpm12091498","2075-4426","",12,9,,,4,2.00,1,5,2,"Respiratory diseases pose an increasing socio-economic burden worldwide given their high prevalence and their elevated morbidity and mortality. Medical devices play an important role in managing acute and chronic respiratory failure, including diagnosis, monitoring, and providing artificial ventilation. Current commercially available respiratory devices are very effective but, given their cost, are unaffordable for most patients in low- and middle-income countries (LMICs). Herein, we focus on a relatively new design option-the open-source hardware approach-that, if implemented, will contribute to providing low-cost respiratory medical devices for many patients in LMICs, particularly those without full medical insurance coverage. Open source reflects a set of approaches to conceive and distribute the comprehensive technical information required for building devices. The open-source approach enables free and unrestricted use of the know-how to replicate and manufacture the device or modify its design for improvements or adaptation to different clinical settings or personalized treatments. We describe recent examples of open-source devices for diagnosis/monitoring (measuring inspiratory/expiratory pressures or flow and volume in mechanical ventilators) and for therapy (non-invasive ventilators for adults and continuous positive airway pressure support for infants) that enable building simple, low-cost (hence, affordable), and high-performance solutions for patients in LMICs. Finally, we argue that the common practice of approving clinical trials by the local hospital ethics board can be expanded to ensure patient safety by reviewing, inspecting, and approving open hardware for medical application to maximize the innovation and deployment rate of medical technologies.","",""
0,"Ramon Farre, Miguel A. Rodriguez-Lazaro, Jorge Otero, Nuria Gavara, Raimon Sunyer, Nuria Farre, David Gozal, Isaac Almendros","Low-cost, open-source device for simultaneously subjecting rodents to different circadian cycles of light, food, and temperature",2024,"Frontiers In Physiology","Frontiers Media Sa","","",661,"2024-08-22 16:58:01","Article","10.3389/fphys.2024.1356787","1664-042X","",15,,,,0,0.00,0,8,1,"Exposure of experimental rodents to controlled cycles of light, food, and temperature is important when investigating alterations in circadian cycles that profoundly influence health and disease. However, applying such stimuli simultaneously is difficult in practice. We aimed to design, build, test, and open-source describe a simple device that subjects a conventional mouse cage to independent cycles of physiologically relevant environmental variables. The device is based on a box enclosing the rodent cage to modify the light, feeding, and temperature environments. The device provides temperature-controlled air conditioning (heating or cooling) by a Peltier module and includes programmable feeding and illumination. All functions are set by a user-friendly front panel for independent cycle programming. Bench testing with a model simulating the CO2 production of mice in the cage showed: a) suitable air renewal (by measuring actual ambient CO2), b) controlled realistic illumination at the mouse enclosure (measured by a photometer), c) stable temperature control, and d) correct cycling of light, feeding, and temperature. The cost of all the supplies (retail purchased by e-commerce) was <300 US$. Detailed technical information is open-source provided, allowing for any user to reliably reproduce or modify the device. This approach can considerably facilitate circadian research since using one of the described low-cost devices for any mouse group with a given light-food-temperature paradigm allows for all the experiments to be performed simultaneously, thereby requiring no changes in the light/temperature of a general-use laboratory. 1 Introduction","",""
2,"Ramon Farre, Miguel A. Rodriguez-Lazaro, Julian Gonzalez-Martin, Pedro Castro, Teresa Hospital, Yaroslau Compta, Gorka Solana, David Gozal, Jorge Otero","Device for Negative Pressure Wound Therapy in Low-Resource Regions: Open-Source Description and Bench Test Evaluation",2022,"Journal Of Clinical Medicine","Mdpi","","",521,"2024-08-22 16:58:01","Article","10.3390/jcm11185417","2077-0383","",11,18,,,2,1.00,0,9,2,"Background: Negative (vacuum) pressure therapy promotes wound healing. However, commercially available devices are unaffordable to most potential users in low- and middle-income countries (LMICs), limiting access to many patients who could benefit from this treatment. This study aimed to design and test a cheap and easy-to-build negative pressure device and provide its detailed open-source description, thereby enabling free replication. Methods: the negative pressure device was built using off-the-shelf materials available via e-commerce and was based on a small pump, a pressure transducer, and the simplest Arduino controller with a digital display (total retail cost <= 75 US$). The device allows the user to set any therapeutic range of intermittent negative pressure and has two independent safety mechanisms. The performance of the low-cost device was carefully tested on the bench using a phantom wound, producing a realistic exudate flow rate. Results: the device generates the pressure patterns set by the user (25-175 mmHg of vacuum pressure, 0-60 min periods) and can drain exudate flows within the clinical range (up to 1 L/h). Conclusions: a novel, low-cost, easy-to-build negative pressure device for wound healing displays excellent technical performance. The open-source hardware description provided here, which allows for free replication and use in LMICs, will facilitate the application and wider utilization of this therapy to patients.","",""
29,"Raul Bardaji, Albert-Miquel Sanchez, Carine Simon, Marcel R. Wernand, Jaume Piera","Estimating the Underwater Diffuse Attenuation Coefficient with a Low-Cost Instrument: The KdUINO DIY Buoy",2016,"Sensors","Mdpi","","",95,"2024-08-22 16:58:01","Article","10.3390/s16030373","1424-8220","",16,3,,,29,3.63,6,5,8,"A critical parameter to assess the environmental status of water bodies is the transparency of the water, as it is strongly affected by different water quality related components (such as the presence of phytoplankton, organic matter and sediment concentrations). One parameter to assess the water transparency is the diffuse attenuation coefficient. However, the number of subsurface irradiance measurements obtained with conventional instrumentation is relatively low, due to instrument costs and the logistic requirements to provide regular and autonomous observations. In recent years, the citizen science concept has increased the number of environmental observations, both in time and space. The recent technological advances in embedded systems and sensors also enable volunteers (citizens) to create their own devices (known as Do-It-Yourself or DIY technologies). In this paper, a DIY instrument to measure irradiance at different depths and automatically calculate the diffuse attenuation K-d coefficient is presented. The instrument, named KdUINO, is based on an encapsulated low-cost photonic sensor and Arduino (an open-hardware platform for the data acquisition). The whole instrument has been successfully operated and the data validated comparing the KdUINO measurements with the commercial instruments. Workshops have been organized with high school students to validate its feasibility.","",""
22,"Raul Morais, Jorge Mendes, Renato Silva, Nuno Silva, Joaquim J. Sousa, Emanuel Peres","A Versatile, Low-Power and Low-Cost IoT Device for Field Data Gathering in Precision Agriculture Practices",2021,"Agriculture-Basel","Mdpi","","",120,"2024-08-22 16:58:01","Article","10.3390/agriculture11070619","2077-0472","",11,7,,,22,7.33,4,6,3,"Spatial and temporal variability characterization in Precision Agriculture (PA) practices is often accomplished by proximity data gathering devices, which acquire data from a wide variety of sensors installed within the vicinity of crops. Proximity data acquisition usually depends on a hardware solution to which some sensors can be coupled, managed by a software that may (or may not) store, process and send acquired data to a back-end using some communication protocol. The sheer number of both proprietary and open hardware solutions, together with the diversity and characteristics of available sensors, is enough to deem the task of designing a data acquisition device complex. Factoring in the harsh operational context, the multiple DIY solutions presented by an active online community, available in-field power approaches and the different communication protocols, each proximity monitoring solution can be regarded as singular. Data acquisition devices should be increasingly flexible, not only by supporting a large number of heterogeneous sensors, but also by being able to resort to different communication protocols, depending on both the operational and functional contexts in which they are deployed. Furthermore, these small and unattended devices need to be sufficiently robust and cost-effective to allow greater in-field measurement granularity 365 days/year. This paper presents a low-cost, flexible and robust data acquisition device that can be deployed in different operational contexts, as it also supports three different communication technologies: IEEE 802.15.4/ZigBee, LoRa/LoRaWAN and GRPS. Software and hardware features, suitable for using heat pulse methods to measure sap flow, leaf wetness sensors and others are embedded. Its power consumption is of only 83 mu A during sleep mode and the cost of the basic unit was kept below the EUR 100 limit. In-field continuous evaluation over the past three years prove that the proposed solution-SPWAS'21-is not only reliable but also represents a robust and low-cost data acquisition device capable of gathering different parameters of interest in PA practices.","",""
11,"Ravi K. Sikhwal, Peter R. N. Childs","Towards Mass Individualisation: setting the scope and industrial implication",2021,"Design Science","Cambridge Univ Press","","",238,"2024-08-22 16:58:01","Article","10.1017/dsj.2021.18","2053-4701","",7,,,,11,3.67,6,2,3,"Within the last few years, a need for renewed product personalisation has been observed in some markets such as consumer electronics, fashion to meet the exact demands of the customers. Product customisation emphasises the fulfilment of explicit requirements of a defined market segment, but product individualisation targets at satisfying the particular needs of a customer. Mass Individualisation (MI) is a new product design approach comprising of an open hardware platform and multiple modules to be integrated with the platform. It gives freedom to end-users to integrate different modules into the platform as per their choice. Technological and strategic integration of all actors involved in the design process is the primary focus of this research. This paper identifies key areas which need to be focussed on to realise this approach and convert it into an industrial practice by an explorative study of existing product design and customisation approaches. An industrial survey was conducted, and results for the industrial implication and insights on this approach are presented. The findings show that the end product from product design for MI will be more creative and innovative by the networking of all actors, and offers more individualised and technologically advanced products.","",""
8,"Ravneet S. Rattan, Nathan Nauta, Alessia Romani, Joshua M. Pearce","Hangprinter for large scale additive manufacturing using fused particle fabrication with recycled plastic and continuous feeding",2023,"Hardwarex","Elsevier","","",296,"2024-08-22 16:58:01","Article","10.1016/j.ohx.2023.e00401","2468-0672","",13,,,,8,8.00,2,4,1,"The life cycle of plastic is a key source of carbon emissions. Yet, global plastics production has quadrupled in 40 years and only 9 % has been recycled. If these trends continue, carbon emis-sions from plastic wastes would reach 15 % of global carbon budgets by 2050. An approach to reducing plastic waste is to use distributed recycling for additive manufacturing (DRAM) where virgin plastic products are replaced by locally manufactured recycled plastic products that have no transportation-related carbon emissions. Unfortunately, the design of most 3-D printers forces an increase in the machine cost to expand for recycling plastic at scale. Recently, a fused granular fabrication (FGF)/fused particle fabrication (FPF) large-scale prin-ter was demonstrated with a GigabotX extruder based on the open source cable driven Hangprinter concept. To further improve that system, here a lower-cost recyclebot direct waste plastic extruder is demonstrated and the full designs, assembly and operation are detailed. The <$1,700 machine's accuracy and printing performance are quantified, and the printed parts mechanical strength is within the range of other systems. Along with sup-port from the Hangprinter and DUET3 communities, open hardware developers have a rich ecosystem to modify in order to print directly from waste plastic for DRAM.(c) 2023 The Author(s). Published by Elsevier Ltd. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).","",""
3,"Reinhard M. Grassmann, Chengnan Shentu, Taqi Hamoda, Puspita Triana Dewi, Jessica Burgner-Kahrs","Open continuum robotics-one actuation module to create them all",2024,"Frontiers In Robotics And Ai","Frontiers Media Sa","","",449,"2024-08-22 16:58:01","Article","10.3389/frobt.2024.1272403","2296-9144","",11,,,,3,3.00,1,5,1,"Experiments on physical continuum robot are the gold standard for evaluations. Currently, as no commercial continuum robot platform is available, a large variety of early-stage prototypes exists. These prototypes are developed by individual research groups and are often used for a single publication. Thus, a significant amount of time is devoted to creating proprietary hardware and software hindering the development of a common platform, and shifting away scarce time and efforts from the main research challenges. We address this problem by proposing an open-source actuation module, which can be used to build different types of continuum robots. It consists of a high-torque brushless electric motor, a high resolution optical encoder, and a low-gear-ratio transmission. For this article, we create three different types of continuum robots. In addition, we illustrate, for the first time, that continuum robots built with our actuation module can proprioceptively detect external forces. Consequently, our approach opens untapped and under-investigated research directions related to the dynamics and advanced control of continuum robots, where sensing the generalized flow and effort is mandatory. Besides that, we democratize continuum robots research by providing open-source software and hardware with our initiative called the Open Continuum Robotics Project, to increase the accessibility and reproducibility of advanced methods.","",""
7,"Remi Clement, Yannick Fargier, Vivien Dubois, Julien Gance, Emile Gros, Nicolas Forquet","OhmPi: An open source data logger for dedicated applications of electrical resistivity imaging at the small and laboratory scale",2020,"Hardwarex","Elsevier","","",323,"2024-08-22 16:58:01","Article","10.1016/j.ohx.2020.e00122","2468-0672","",8,,,,7,1.75,1,6,4,"The use of electrical resistivity tomography in laboratory or field experiments for environmental purposes has been increasing in recent years. The development of commercial devices has thus far focused on the quality of measurements and their robustness in all field cases. However, both their costs and lack of flexibility to adapt to specific applications have limited their prevalence in the environmental sector. This article presents the development of a low-cost, open hardware resistivity meter to provide the scientific community with a robust and flexible tool for small-scale experiments. Called OhmPi, this basic resistivity meter features current injection and measurement functions associated with a multiplexer that allows performing automatic measurements with up to 32 electrodes (at a cost of less than $500). The device was first tested using a soil-analog electrical circuit to verify the reliability and robustness of the measurements. Results show that OhmPi offers a wide range of resistance measurements, from 0.2 to 1000 O, for contact resistances between 100 and 5000 O. Measurements were then carried out on a small field experiment, in demonstrating good stability of the OhmPi measurements, as well as a strong correlation with the output of a commercial reference instrument. (C) 2020 The Authors. Published by Elsevier Ltd.","",""
0,"Renato Leandro Beregula, Fernando Rodrigues da Silva","Low cost equipment for monitoring pressures in water supply systems",2020,"Engenharia Sanitaria E Ambiental","Assoc Brasileira Engenharia Sanitaria Ambiental","","",745,"2024-08-22 16:58:01","Article","10.1590/s1413-41522020192896","1413-4152","",25,6,809,820,0,0.00,0,2,4,"The importance of monitoring the pressures in the water supply system combined with the high costal implementation and maintenance of devices capable of this, corroborated the objective of this study. Therefore, we seek to develop low-cost equipment to measure water pressure. For this, 15 MPR dataloggers were produced, costing R$ 20815 each, calibrated with a commercial equipment. The equipment were installed in residences with different consumptions profiles and altitudes in the municipality of Lucas do Rio Verde, Mato Grosso, for 43 days. The results obtained were satisfied, promising, and showed that the equipment is robust and precise with a R-2 of 0.9986 when compared with the commercial equipment, in addition to being possible to evaluate the city's supply system and the necessary interventions.","",""
5,"Reyes Sanchez-Herrera, Marco A. Marquez, Jose M. Andujar","Easy and Secure Handling of Sensors and Actuators as Cloud-Based Service",2020,"Ieee Access","Ieee-Inst Electrical Electronics Engineers Inc","","",395,"2024-08-22 16:58:01","Article","10.1109/ACCESS.2020.2965639","2169-3536","",8,,10433,10442,5,1.25,2,3,4,"The internet of things is rapidly becoming a fact of life. There remain, however, various challenges with respect to the concept of Industry 4.0 before this new reality is fully integrated into the industrial sector. One such challenge is ensuring security, an essential issue in terms of both management and operational technology involving the configuration and administration of physical equipment. Another is integrating equipment from different manufacturers which must be configured and/or administered with incompatible protocols. Likewise, remote access to systems must be carried out from a browser in the web frame. This paper presents a set of tools, available as a cloud-based service, which facilitates access to the physical equipment located in a business. The access enables the end user to see and/or modify the configuration and management of data in a secure, controlled, organized and collaborative manner. In order to unify different protocols, the service makes use of the Modbus TCP/IP (Transmission Control Protocol/Internet Protocol) protocol, one of the most commonly used by industry in local networks. The local Modbus communications are encapsulated in the Websocket protocol to make them accessible from the cloud. The tools proposed in this paper are based on open hardware platforms and free software, and they permit local and remote sensors and actuators to be fully and easily accessed. Hence, their chief advantage is that they allow access from any internet connection, via a browser, to the physical equipment located in an industry by means of user profiles in accordance with the security level set by each individual company.","",""
2,"Richard W. Bowman","Improving instrument reproducibility with open source hardware",2023,"Nature Reviews Methods Primers","Springernature","","",516,"2024-08-22 16:58:01","Editorial Material","10.1038/s43586-023-00218-x","2662-8449","",3,1,,,2,2.00,2,1,1,"Laboratory hardware is often custom made or significantly modified. To improve reproducibility, it is imperative that these novel instruments are properly documented. Increasing adoption of open source hardware practices can potentially improve this situation. This article explores how open licences and open development methodologies enable custom instrumentation to be reproduced, scrutinized and properly recorded.","",""
0,"Richelle L. Tanner, Kirt L. Onthank","Open Source Solutions in Experimental Design: An Introduction to the Symposium",2022,"Integrative And Comparative Biology","Oxford Univ Press Inc","","",725,"2024-08-22 16:58:01","Article","10.1093/icb/icac132","1540-7063","",62,4,1056,1060,0,0.00,0,2,2,"The Open Science movement has increased dramatically in popularity with deserved calls to action around transparency, access to resources, and inclusion in our field. However, its practical applications within experimental design have been slow to uptake, with researchers unsure where to even start with the dizzying array of open source hardware and software solutions available. The perceived time investment and unknown cost, especially in implementing open source hardware, has stagnated the implementation of inexpensive experimental solutions, but we sought to increase awareness to lower the barrier to participation in this space. While there are countless technical and financial advantages to integrating open source solutions into every biologist's experimental design, we put an emphasis on the ""people"" part of the equation in our symposium. This symposium championed innovative experimental designs by early career Society for Integrative and Comparative Biology researchers across all fields of biology, from plants to animals, in the lab or in the field, or even virtually engaging with the public and students. The Open Science movement operates within community norms that champion transparency, continuous development, and collaboration. These values are congruent with the priorities of reducing barriers to participation in science, and we hope our symposium's collection of open source solutions encourages readers to adopt these or other innovative designs into their own experimentation.","",""
9,"Robert Winkler","MeteoMex: open infrastructure for networked environmental monitoring and agriculture 4.0",2021,"Peerj Computer Science","Peerj Inc","","",283,"2024-08-22 16:58:01","Article","10.7717/peerj-cs.343","2376-5992","",,,,,9,3.00,9,1,3,"Air, water, and soil are essential for terrestrial life, but pollution, overexploitation, and climate change jeopardize the availability of these primary resources. Thus, assuring human health and food production requires efficient strategies and technologies for environmental protection. Knowing key parameters such as soil moisture, air, and water quality is essential for smart farming and urban development. The MeteoMex project aims to build simple hardware kits and their integration into current Internet-of-Things (IoT) platforms. This paper shows the use of low-end Wemos D1 mini boards to connect environmental sensors to the open-source platform ThingsBoard. Two printed circuit boards (PCB) were designed for mounting components. Analog, digital and (IC)-C-2 sensors are supported. The Wemos ESP8266 microchip provides WiFi capability and can be programed with the Arduino IDE. Application examples for the MeteoMex aeria and terra kits demonstrate their functionality for air quality, soil, and climate monitoring. Further, a prototype for monitoring wastewater treatment is shown, which exemplifies the capabilities of the Wemos board for signal processing. The data are stored in a PostgreSQL database, which enables data mining. The MeteoMex IoT system is highly scalable and of low cost, which makes it suitable for deployment in agriculture 4.0, industries, and public areas. Circuit drawings, PCB layouts, and code examples are free to download from https://github.com/robert-winkler/MeteoMex.","",""
3,"Roberto Di Rienzo, Alessandro Verani, Federico Baronti, Roberto Roncella, Roberto Saletti","Modular Battery Emulator for Development and Functional Testing of Battery Management Systems: The Cell Emulator",2022,"Electronics","Mdpi","","",473,"2024-08-22 16:58:01","Article","10.3390/electronics11081215","2079-9292","",11,8,,,3,1.50,1,5,2,"Battery Management Systems are fundamental components of the present battery generation. The development and characterization phases of a BMS often require an emulator of the battery cells with which the Battery Management System functions can be assessed with no safety risks as it would instead happen using a real battery. This work describes the design and characterization of a modular cell emulator circuit to be used as platform for the Hardware-in-the-loop test of a Battery Management System. The design constraints and choices are first described. Then, the experimental characterization of the cell emulator is shown and discussed. The proposed circuit shows a voltage resolution of 76 mu V, an accuracy of 2.17 mV, and a setting time of 340 mu s. Its cost is around 40 USD. The circuit results to be a very good trade-off between performance and cost. The Project is available to the scientific community as open hardware platform freely downloadable. It could be useful to small-size laboratories to self-produce a low-cost battery emulator with good performance for the development and the functional test of custom Battery Management Systems.","",""
5,"Robin C. Whytock, Thijs Suijten, Tim van Deursen, Jedrzej Swiezewski, Herve Mermiaghe, Nazaire Madamba, Narcisse Mouckoumou, Joeri A. Zwerts, Aurelie Flore Koumba Pambo, Laila Bahaa-el-din, Stephanie Brittain, Anabelle W. Cardoso, Philipp Henschel, David Lehmann, Brice Roxan Momboua, Loic Makaga, Christopher Orbell, Lee J. T. White, Donald Midoko Iponga, Katharine A. Abernethy","Real-time alerts from AI-enabled camera traps using the Iridium satellite network: A case-study in Gabon, Central Africa",2023,"Methods In Ecology And Evolution","Wiley","","",370,"2024-08-22 16:58:01","Article","10.1111/2041-210X.14036","2041-210X","",14,3,867,874,5,5.00,1,20,1,"Efforts to preserve, protect and restore ecosystems are hindered by long delays between data collection and analysis. Threats to ecosystems can go undetected for years or decades as a result. Real-time data can help solve this issue but significant technical barriers exist. For example, automated camera traps are widely used for ecosystem monitoring but it is challenging to transmit images for real-time analysis where there is no reliable cellular or WiFi connectivity. We modified an off-the-shelf camera trap (Bushnell (TM)) and customised existing open-source hardware to create a 'smart' camera trap system. Images captured by the camera trap are instantly labelled by an artificial intelligence model and an 'alert' containing the image label and other metadata is then delivered to the end-user within minutes over the Iridium satellite network. We present results from testing in the Netherlands, Europe, and from a pilot test in a closed-canopy forest in Gabon, Central Africa. All reference materials required to build the system are provided in open-source repositories. Results show the system can operate for a minimum of 3 months without intervention when capturing a median of 17.23 images per day. The median time-difference between image capture and receiving an alert was 7.35 min, though some outliers showed delays of 5-days or more when the system was incorrectly positioned and unable to connect to the Iridium network. We anticipate significant developments in this field and hope that the solutions presented here, and the lessons learned, can be used to inform future advances. New artificial intelligence models and the addition of other sensors such as microphones will expand the system's potential for other, real-time use cases including real-time biodiversity monitoring, wild resource management and detecting illegal human activities in protected areas.","",""
6,"Robin Scheibler, Nobutaka Ono","Blinkies: Open Source Sound-to-Light Conversion Sensors for Large-Scale Acoustic Sensing and Applications",2020,"Ieee Access","Ieee-Inst Electrical Electronics Engineers Inc","","",358,"2024-08-22 16:58:01","Article","10.1109/ACCESS.2020.2985281","2169-3536","",8,,67603,67616,6,1.50,3,2,4,"We propose an open source hardware platform called Blinky, a sound-to-light conversion sensor that harvests sound power at low-rate and conveniently. Blinkies are made up of a central processing unit connected to two microphones and a few light-emitting devices, are powered by a battery, and protected by a robust enclosure. Distributed in space and combined with a conventional video camera, they allow to practically sense sound power over a very large area without hassle. We give a comprehensive overview of the proposed system and its potential applications. We describe the hardware design and trade-offs made. We provide a model for the channel between sound power measurements and signal acquired by the video camera. Because each sensor is potentially affected by a different attenuation due to the channel, we propose a calibration procedure to restore the scale of the measurements. The effectiveness of the calibration is validated in an experiment. Finally, we demonstrate sound source localization using a hundred-and-one actual Blinkies in highly reverberent environment.","",""
